File,Line,Index,Context
wiki/Liebig_Peak.html,6,473,"articles"",""Coordinates on Wikidata"",""Wikipedia articles incorpor"
wiki/Liebig_Peak.html,44,102,"ble class=""plainlinks metadata ambox ambox-style ambox-Orphan"" r"
wiki/Liebig_Peak.html,47,429,"0px-Wiki_letter_w.svg.png 2x"" data-file-width=""44"" data-file-hei"
wiki/Liebig_Peak.html,47,450,".png 2x"" data-file-width=""44"" data-file-height=""44"" /></a></div>"
wiki/Liebig_Peak.html,53,495,"px-Ant-pen-map-Pernik.PNG 2x"" data-file-width=""720"" data-file-he"
wiki/Liebig_Peak.html,53,517,"PNG 2x"" data-file-width=""720"" data-file-height=""989"" /></a>"
wiki/Liebig_Peak.html,59,280,"aps, aerial photos, and other data for this location""><span clas"
wiki/Liebig_Peak.html,59,524,"aps, aerial photos, and other data for this location"">66.767°S 6"
wiki/Liebig_Peak.html,59,1080,"aps, aerial photos, and other data for this location""><span clas"
wiki/Liebig_Peak.html,59,1324,"aps, aerial photos, and other data for this location"">66.767°S 6"
wiki/Liebig_Peak.html,67,57,"=""external text"" href=""http://data.aad.gov.au/aadc/gaz/scar/"">SC"
wiki/Liebig_Peak.html,69,302,".svg/24px-PD-icon.svg.png 2x"" data-file-width=""196"" data-file-he"
wiki/Liebig_Peak.html,69,324,"png 2x"" data-file-width=""196"" data-file-height=""196"" />&#160;Thi"
wiki/Liebig_Peak.html,71,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Liebig_Peak.html,73,432,"0px-GrahamLandstubmap.png 2x"" data-file-width=""243"" data-file-he"
wiki/Liebig_Peak.html,73,454,"png 2x"" data-file-width=""243"" data-file-height=""334"" /></a></td>"
wiki/Liebig_Peak.html,122,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Liebig_Peak.html,122,995,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
wiki/Liebig_Peak.html,122,1036,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
wiki/Liebig_Peak.html,122,1061,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
wiki/Liebig_Peak.html,205,995,"a href=""https://www.wikidata.org/wiki/Q6429740"" title=""Link to c"
wiki/Liebig_Peak.html,205,1044,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Liebig_Peak.html,205,1088," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Liebig_Peak.html,222,125,"><a href=""https://www.wikidata.org/wiki/Q6429740#sitelinks-wikip"
wiki/Garrett_Lucash.html,6,444,"ith page title same as on Wikidata"",""ISU figure skater ID same a"
wiki/Garrett_Lucash.html,6,484," figure skater ID same as Wikidata"",""1978 births"",""Living people"
wiki/Garrett_Lucash.html,49,432,"s/2/29/Orscher_lucash.jpg 2x"" data-file-width=""362"" data-file-he"
wiki/Garrett_Lucash.html,49,454,"jpg 2x"" data-file-width=""362"" data-file-height=""368"" /></a></td>"
wiki/Garrett_Lucash.html,129,584,"n_%28B_initial%29.svg.png 2x"" data-file-width=""16"" data-file-hei"
wiki/Garrett_Lucash.html,129,605,".png 2x"" data-file-width=""16"" data-file-height=""16"" /></td>"
wiki/Garrett_Lucash.html,403,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
wiki/Garrett_Lucash.html,403,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
wiki/Garrett_Lucash.html,525,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Garrett_Lucash.html,525,1081,"page_title_same_as_on_Wikidata"" title=""Category:Commons category"
wiki/Garrett_Lucash.html,525,1151,"page title same as on Wikidata"">Commons category with page title"
wiki/Garrett_Lucash.html,525,1205,"page title same as on Wikidata</a></li><li><a href=""/wiki/Catego"
wiki/Garrett_Lucash.html,525,1279,"ure_skater_ID_same_as_Wikidata"" title=""Category:ISU figure skate"
wiki/Garrett_Lucash.html,525,1334,"ure skater ID same as Wikidata"">ISU figure skater ID same as Wik"
wiki/Garrett_Lucash.html,525,1373,ure skater ID same as Wikidata</a></li></ul></div></div>				<div
wiki/Garrett_Lucash.html,608,1007,"a href=""https://www.wikidata.org/wiki/Q5523922"" title=""Link to c"
wiki/Garrett_Lucash.html,608,1056,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Garrett_Lucash.html,608,1100," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Garrett_Lucash.html,633,125,"><a href=""https://www.wikidata.org/wiki/Q5523922#sitelinks-wikip"
wiki/1st_Strategic_Aerospace_Division.html,44,102,"ble class=""plainlinks metadata ambox ambox-style ambox-More_foot"
wiki/1st_Strategic_Aerospace_Division.html,47,512,"red_question_mark.svg.png 2x"" data-file-width=""48"" data-file-hei"
wiki/1st_Strategic_Aerospace_Division.html,47,533,".png 2x"" data-file-width=""48"" data-file-height=""48"" /></div>"
wiki/1st_Strategic_Aerospace_Division.html,57,729,"ic_Aerospace_Division.png 2x"" data-file-width=""900"" data-file-he"
wiki/1st_Strategic_Aerospace_Division.html,57,751,"png 2x"" data-file-width=""900"" data-file-height=""889"" /></a>"
wiki/1st_Strategic_Aerospace_Division.html,257,550,"_the_US_Air_Force.svg.png 2x"" data-file-width=""356"" data-file-he"
wiki/1st_Strategic_Aerospace_Division.html,257,572,"png 2x"" data-file-width=""356"" data-file-height=""356"" /></span><s"
wiki/1st_Strategic_Aerospace_Division.html,258,553,"the_United_States.svg.png 2x"" data-file-width=""1235"" data-file-h"
wiki/1st_Strategic_Aerospace_Division.html,258,576,"ng 2x"" data-file-width=""1235"" data-file-height=""650"" /></span><s"
wiki/1st_Strategic_Aerospace_Division.html,273,302,".svg/24px-PD-icon.svg.png 2x"" data-file-width=""196"" data-file-he"
wiki/1st_Strategic_Aerospace_Division.html,273,324,"png 2x"" data-file-width=""196"" data-file-height=""196"" />&#160;Thi"
wiki/1st_Strategic_Aerospace_Division.html,477,574,"Strategic_Air_Command.png 2x"" data-file-width=""618"" data-file-he"
wiki/1st_Strategic_Aerospace_Division.html,477,596,"png 2x"" data-file-width=""618"" data-file-height=""618"" /></a></div"
wiki/1st_Strategic_Aerospace_Division.html,1092,366,"24px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
wiki/1st_Strategic_Aerospace_Division.html,1092,389,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /> <a href"
wiki/1st_Strategic_Aerospace_Division.html,1110,714,"_Hap_Arnold_Wings.svg.png 2x"" data-file-width=""320"" data-file-he"
wiki/1st_Strategic_Aerospace_Division.html,1110,736,"png 2x"" data-file-width=""320"" data-file-height=""320"" /></a> <a h"
wiki/1st_Strategic_Aerospace_Division.html,1566,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/1st_Strategic_Aerospace_Division.html,1649,1079,"a href=""https://www.wikidata.org/wiki/Q4596631"" title=""Link to c"
wiki/1st_Strategic_Aerospace_Division.html,1649,1128,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/1st_Strategic_Aerospace_Division.html,1649,1172," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/1st_Strategic_Aerospace_Division.html,1666,124,"><a href=""https://www.wikidata.org/wiki/Q4596631#sitelinks-wikip"
wiki/Agnolin.html,48,35,"e id=""setindexbox"" class=""metadata plainlinks dmbox dmbox-setind"
wiki/Agnolin.html,50,431,"px-WPanthroponymy.svg.png 2x"" data-file-width=""53"" data-file-hei"
wiki/Agnolin.html,50,452,".png 2x"" data-file-width=""53"" data-file-height=""51"" /></td>"
wiki/Agnolin.html,87,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Agnolin.html,170,979,"a href=""https://www.wikidata.org/wiki/Q3606667"" title=""Link to c"
wiki/Agnolin.html,170,1028,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Agnolin.html,170,1072," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Agnolin.html,187,125,"><a href=""https://www.wikidata.org/wiki/Q3606667#sitelinks-wikip"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,6,484,"egories"":[""Coordinates on Wikidata"",""All stub articles"",""Transpo"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,64,740,"lina_location_map.svg.png 2x"" data-file-width=""1200"" data-file-h"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,64,763,"ng 2x"" data-file-width=""1200"" data-file-height=""978"" /></a>"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,66,465,".svg/14px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,66,486,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,75,654,"edcp_location_map.svg.png 2x"" data-file-width=""1181"" data-file-h"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,75,677,"ng 2x"" data-file-width=""1181"" data-file-height=""731"" /></a>"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,77,465,".svg/14px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,77,486,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,92,340,"aps, aerial photos, and other data for this location""><span clas"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,92,589,"aps, aerial photos, and other data for this location"">33.97611°N"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,92,1212,"aps, aerial photos, and other data for this location""><span clas"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,92,1461,"aps, aerial photos, and other data for this location"">33.97611°N"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,124,438,"focus.nps.gov/natreg/docs/All_Data.html"">""National Register Info"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,124,894,nps.gov%2Fnatreg%2Fdocs%2FAll_Data.html&amp;rft.jtitle=National+
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,161,476,"ervice-ShadedLogo.svg.png 2x"" data-file-width=""553"" data-file-he"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,161,498,"png 2x"" data-file-width=""553"" data-file-height=""720"" /><br />"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,163,354,"0px-Map_of_USA_SC.svg.png 2x"" data-file-width=""286"" data-file-he"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,163,376,"png 2x"" data-file-width=""286"" data-file-height=""186"" /></div>"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,275,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,325,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,325,1784,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,325,1825,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,325,1850,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,408,1143,"a href=""https://www.wikidata.org/wiki/Q17512329"" title=""Link to "
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,408,1193,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,408,1237," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/CurtissWright_Hangar_(Columbia_South_Carolina).html,425,124,"><a href=""https://www.wikidata.org/wiki/Q17512329#sitelinks-wiki"
wiki/Brograve_Mill.html,6,519,"ferences"",""Coordinates on Wikidata"",""Pages using deprecated coor"
wiki/Brograve_Mill.html,6,723,"ith local link same as on Wikidata"",""Windmills of the Norfolk Br"
wiki/Brograve_Mill.html,44,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Refimpr"
wiki/Brograve_Mill.html,47,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
wiki/Brograve_Mill.html,47,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
wiki/Brograve_Mill.html,61,410,"PG/512px-BrograveMill.JPG 2x"" data-file-width=""2304"" data-file-h"
wiki/Brograve_Mill.html,61,433,"PG 2x"" data-file-width=""2304"" data-file-height=""1728"" /></a></di"
wiki/Brograve_Mill.html,94,335,"aps, aerial photos, and other data for this location""><span clas"
wiki/Brograve_Mill.html,94,582,"aps, aerial photos, and other data for this location"">52.75361°N"
wiki/Brograve_Mill.html,94,1182,"aps, aerial photos, and other data for this location""><span clas"
wiki/Brograve_Mill.html,94,1429,"aps, aerial photos, and other data for this location"">52.75361°N"
wiki/Brograve_Mill.html,118,637,"K_relief_location_map.jpg 2x"" data-file-width=""1999"" data-file-h"
wiki/Brograve_Mill.html,118,660,"pg 2x"" data-file-width=""1999"" data-file-height=""1242"" /></a>"
wiki/Brograve_Mill.html,120,395,".svg/16px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
wiki/Brograve_Mill.html,120,416,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
wiki/Brograve_Mill.html,149,502,"x-Brograve_perspec._1.jpg 2x"" data-file-width=""2002"" data-file-h"
wiki/Brograve_Mill.html,149,525,"pg 2x"" data-file-width=""2002"" data-file-height=""1644"" /></a>"
wiki/Brograve_Mill.html,167,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
wiki/Brograve_Mill.html,167,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
wiki/Brograve_Mill.html,173,397,"d=223684"">""Details from image database (223684)""</a>. <i><a href"
wiki/Brograve_Mill.html,173,641,rft.atitle=Details+from+image+database+%28223684%29&amp;rft.au=H
wiki/Brograve_Mill.html,680,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Brograve_Mill.html,680,1763,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
wiki/Brograve_Mill.html,680,1804,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
wiki/Brograve_Mill.html,680,1829,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
wiki/Brograve_Mill.html,680,2557,"local_link_same_as_on_Wikidata"" title=""Category:Commons category"
wiki/Brograve_Mill.html,680,2627,"local link same as on Wikidata"">Commons category with local link"
wiki/Brograve_Mill.html,680,2681,local link same as on Wikidata</a></li></ul></div></div>				<div
wiki/Brograve_Mill.html,763,1003,"a href=""https://www.wikidata.org/wiki/Q15205003"" title=""Link to "
wiki/Brograve_Mill.html,763,1053,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Brograve_Mill.html,763,1097," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Brograve_Mill.html,788,124,"><a href=""https://www.wikidata.org/wiki/Q15205003#sitelinks-wiki"
wiki/Blue_SWAT.html,49,375,"edia/en/d/df/BlueSWAT.jpg 2x"" data-file-width=""443"" data-file-he"
wiki/Blue_SWAT.html,49,397,"jpg 2x"" data-file-width=""443"" data-file-height=""331"" /></a></td>"
wiki/Blue_SWAT.html,131,221,"ight=""224"" class=""thumbimage"" data-file-width=""300"" data-file-he"
wiki/Blue_SWAT.html,131,243,"bimage"" data-file-width=""300"" data-file-height=""224"" /></a>"
wiki/Blue_SWAT.html,152,29,"<table class=""plainlinks metadata ambox mbox-small-left ambox-c"
wiki/Blue_SWAT.html,154,488,"_letter_w_cropped.svg.png 2x"" data-file-width=""44"" data-file-hei"
wiki/Blue_SWAT.html,154,509,".png 2x"" data-file-width=""44"" data-file-height=""31"" /></a></td>"
wiki/Blue_SWAT.html,278,165,""" title=""IMDb"">Internet Movie Database</a></li>"
wiki/Blue_SWAT.html,491,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Blue_SWAT.html,574,987,"a href=""https://www.wikidata.org/wiki/Q2184097"" title=""Link to c"
wiki/Blue_SWAT.html,574,1036,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Blue_SWAT.html,574,1080," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Blue_SWAT.html,591,125,"><a href=""https://www.wikidata.org/wiki/Q2184097#sitelinks-wikip"
wiki/HMS_Stratagem_(P234).html,6,526,"e syntax"",""Coordinates on Wikidata"",""British S-class submarines "
wiki/HMS_Stratagem_(P234).html,46,474,"g/600px-HMS_Stratagem.jpg 2x"" data-file-width=""800"" data-file-he"
wiki/HMS_Stratagem_(P234).html,46,496,"jpg 2x"" data-file-width=""800"" data-file-height=""495"" /></a>"
wiki/HMS_Stratagem_(P234).html,54,726,"he_United_Kingdom.svg.png 2x"" data-file-width=""720"" data-file-he"
wiki/HMS_Stratagem_(P234).html,54,748,"png 2x"" data-file-width=""720"" data-file-height=""360"" /></a></th>"
wiki/HMS_Stratagem_(P234).html,126,461,"px-STRATAGEM_badge-1-.jpg 2x"" data-file-width=""288"" data-file-he"
wiki/HMS_Stratagem_(P234).html,126,483,"jpg 2x"" data-file-width=""288"" data-file-height=""358"" /></a></div"
wiki/HMS_Stratagem_(P234).html,169,590,"he_United_Kingdom.svg.png 2x"" data-file-width=""720"" data-file-he"
wiki/HMS_Stratagem_(P234).html,169,612,"png 2x"" data-file-width=""720"" data-file-height=""360"" />&#160;</s"
wiki/HMS_Stratagem_(P234).html,287,578,"_Ensign_of_France.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/HMS_Stratagem_(P234).html,287,600,"png 2x"" data-file-width=""600"" data-file-height=""400"" />&#160;</s"
wiki/HMS_Stratagem_(P234).html,304,518,"_Ensign_of_Israel.svg.png 2x"" data-file-width=""480"" data-file-he"
wiki/HMS_Stratagem_(P234).html,304,540,"png 2x"" data-file-width=""480"" data-file-height=""320"" />&#160;</s"
wiki/HMS_Stratagem_(P234).html,318,524,"f_the_Netherlands.svg.png 2x"" data-file-width=""900"" data-file-he"
wiki/HMS_Stratagem_(P234).html,318,546,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;</s"
wiki/HMS_Stratagem_(P234).html,331,482,"-Flag_of_Portugal.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/HMS_Stratagem_(P234).html,331,504,"png 2x"" data-file-width=""600"" data-file-height=""400"" />&#160;</s"
wiki/HMS_Stratagem_(P234).html,346,578,"_the_Soviet_Union.svg.png 2x"" data-file-width=""1350"" data-file-h"
wiki/HMS_Stratagem_(P234).html,346,601,"ng 2x"" data-file-width=""1350"" data-file-height=""900"" />&#160;</s"
wiki/HMS_Stratagem_(P234).html,447,571,"row_Blue_Left_001.svg.png 2x"" data-file-width=""100"" data-file-he"
wiki/HMS_Stratagem_(P234).html,447,593,"png 2x"" data-file-width=""100"" data-file-height=""100"" /></a> <a h"
wiki/HMS_Stratagem_(P234).html,447,1196,"ow_Blue_Right_001.svg.png 2x"" data-file-width=""100"" data-file-he"
wiki/HMS_Stratagem_(P234).html,447,1218,"png 2x"" data-file-width=""100"" data-file-height=""100"" /></a> <a h"
